employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,any_awards_won,is_promoted,kpis_met_above_80_percent,avg_training_score
15587,Sales & Marketing,region_31,Bachelor's,m,other,3,28,1.0,5,0,0,0,47
10031,Analytics,region_22,Bachelor's,m,sourcing,3,28,5.0,4,0,1,1,83
25182,Technology,region_23,Bachelor's,f,sourcing,2,28,2.0,2,0,0,0,78
2062,Analytics,region_25,Bachelor's,m,sourcing,3,31,5.0,4,0,0,1,87
44399,R&D,region_11,Bachelor's,m,other,3,28,5.0,3,0,0,1,85
56925,Analytics,region_2,Bachelor's,m,other,2,28,3.0,3,0,0,0,84
75073,Operations,region_2,Bachelor's,f,sourcing,2,31,3.0,5,0,0,1,60
39200,Analytics,region_2,Bachelor's,m,sourcing,3,31,5.0,7,0,0,1,88
70424,Technology,region_22,Bachelor's,m,other,3,31,4.0,5,0,0,0,81
31442,Sales & Marketing,region_25,Bachelor's,f,other,3,31,1.0,6,0,0,0,52
58746,Technology,region_22,Master's & above,f,other,2,31,3.0,5,0,0,1,79
50279,Analytics,region_15,Bachelor's,m,sourcing,2,31,5.0,5,0,0,0,86
58996,Operations,region_22,Bachelor's,m,sourcing,2,31,5.0,7,0,1,1,60
29046,Technology,region_7,Bachelor's,f,other,3,31,3.0,5,0,0,0,82
57295,Analytics,region_27,Bachelor's,m,other,3,31,5.0,6,0,0,0,85
14512,Technology,region_7,Bachelor's,m,other,2,31,3.0,2,0,0,0,82
3717,Procurement,region_2,Bachelor's,m,other,3,31,4.0,2,0,0,0,65
19778,Sales & Marketing,region_31,Master's & above,m,sourcing,3,31,3.0,6,0,0,0,47
43222,Finance,region_23,Bachelor's,m,other,2,31,3.0,6,0,0,0,57
44023,Finance,region_11,Bachelor's,m,other,2,31,5.0,5,0,0,1,66
6065,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,31,2.0,4,0,0,0,44
67651,Technology,region_22,Bachelor's,m,referred,2,31,4.0,2,0,0,0,79
58784,Sales & Marketing,region_13,Bachelor's,m,sourcing,3,31,3.0,4,0,0,1,51
59019,Technology,region_7,Bachelor's,m,sourcing,3,31,,1,0,0,0,79
34746,Sales & Marketing,region_16,Master's & above,m,sourcing,2,31,3.0,4,0,0,0,46
50303,Analytics,region_22,Bachelor's,m,referred,2,31,5.0,7,0,0,1,85
74384,Technology,region_30,Bachelor's,f,other,2,31,3.0,3,0,0,0,75
55577,Operations,region_22,Bachelor's,m,other,3,31,5.0,2,0,1,1,63
4745,Procurement,region_26,Bachelor's,m,sourcing,4,31,3.0,4,0,0,0,71
49456,Procurement,region_2,Bachelor's,m,other,2,31,2.0,6,0,0,0,71
67709,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,2.0,6,0,0,0,47
32429,Procurement,region_27,Bachelor's,m,other,3,31,1.0,5,1,0,1,72
28248,Analytics,region_6,Bachelor's,m,sourcing,2,31,5.0,6,0,0,1,84
71228,Operations,region_2,Master's & above,m,sourcing,2,31,4.0,5,0,0,1,62
290,Sales & Marketing,region_23,Bachelor's,m,other,4,31,1.0,4,0,0,0,54
17299,Technology,region_2,Bachelor's,m,sourcing,3,31,3.0,7,0,0,0,81
34013,Sales & Marketing,region_2,Bachelor's,m,referred,2,31,5.0,3,0,0,1,45
12009,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,31,1.0,5,0,0,0,52
9176,Operations,region_26,Bachelor's,m,other,3,31,5.0,7,0,0,1,57
29334,Technology,region_22,Master's & above,m,other,3,31,1.0,5,0,0,0,78
75463,Sales & Marketing,region_10,Master's & above,m,other,2,31,1.0,5,0,0,0,49
62385,Technology,region_5,Bachelor's,m,other,3,31,4.0,7,0,1,0,90
2079,Technology,region_7,Bachelor's,m,other,2,31,,1,0,0,0,79
38108,Sales & Marketing,region_22,Bachelor's,m,other,3,31,3.0,3,0,0,0,50
28444,Technology,region_25,Bachelor's,m,sourcing,2,31,2.0,4,0,0,0,80
61229,Analytics,region_29,Bachelor's,m,sourcing,2,31,1.0,4,1,0,1,90
70469,Analytics,region_2,Bachelor's,m,sourcing,2,31,3.0,6,0,0,0,88
45855,Procurement,region_10,Bachelor's,f,sourcing,2,31,3.0,3,0,0,0,70
77077,Procurement,region_2,Bachelor's,f,other,2,31,3.0,5,0,0,0,71
55214,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,31,3.0,5,0,0,0,42
72787,Procurement,region_22,Bachelor's,m,sourcing,2,31,2.0,7,0,0,0,67
41990,Procurement,region_2,Master's & above,m,sourcing,2,31,2.0,7,0,0,1,78
41684,R&D,region_15,Bachelor's,m,other,2,31,5.0,4,0,0,0,85
49330,Operations,region_20,Bachelor's,m,other,2,31,3.0,7,0,0,0,61
28579,Finance,region_22,Master's & above,m,other,2,31,,1,0,0,0,60
23947,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,31,3.0,4,0,0,0,51
25137,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,31,2.0,7,0,0,0,46
11247,Sales & Marketing,region_27,,m,sourcing,2,31,1.0,6,0,0,0,47
18464,Analytics,region_22,Bachelor's,m,other,2,31,4.0,4,0,0,0,80
46028,Sales & Marketing,region_13,Bachelor's,f,sourcing,2,31,3.0,3,0,0,0,46
60089,Technology,region_25,Bachelor's,m,sourcing,4,31,5.0,6,0,1,0,92
28088,Sales & Marketing,region_7,Bachelor's,f,other,2,31,5.0,2,0,0,1,52
10250,Finance,region_31,Bachelor's,m,sourcing,2,31,4.0,7,0,0,0,60
59132,Operations,region_7,Master's & above,f,other,2,31,3.0,7,0,0,1,57
21637,Sales & Marketing,region_34,Bachelor's,m,other,2,31,3.0,6,0,0,1,54
2579,Technology,region_15,Bachelor's,m,other,2,31,3.0,2,0,0,0,81
75233,Operations,region_7,Bachelor's,f,other,2,31,5.0,2,0,0,1,59
36918,Finance,region_31,Bachelor's,m,other,3,31,3.0,7,0,0,1,57
29857,Technology,region_25,Bachelor's,m,sourcing,2,31,4.0,4,0,0,0,81
16653,Procurement,region_27,Bachelor's,m,sourcing,3,31,3.0,6,0,0,0,69
60851,Technology,region_2,Bachelor's,f,other,2,31,3.0,6,0,0,0,76
50351,Sales & Marketing,region_28,Master's & above,m,other,3,31,1.0,6,0,0,0,51
47128,Sales & Marketing,region_16,Bachelor's,f,sourcing,2,31,,1,0,0,0,50
33345,Operations,region_2,Bachelor's,m,sourcing,2,31,3.0,3,0,0,0,59
72761,Sales & Marketing,region_2,Bachelor's,f,other,2,31,1.0,7,0,0,0,49
29906,Finance,region_2,Bachelor's,m,other,3,31,3.0,3,0,0,0,60
12971,Sales & Marketing,region_20,Master's & above,m,other,4,31,1.0,6,0,0,0,52
48012,Sales & Marketing,region_22,Bachelor's,f,other,2,31,1.0,6,0,0,0,53
75203,Technology,region_22,Bachelor's,m,other,4,31,4.0,2,0,0,1,79
7911,Analytics,region_15,Bachelor's,m,other,2,31,3.0,3,0,0,0,91
60238,Procurement,region_16,Bachelor's,m,other,3,31,3.0,6,0,0,0,73
63604,Technology,region_5,Master's & above,m,other,2,31,3.0,3,0,0,1,83
9817,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,5.0,8,0,0,0,52
52127,Finance,region_22,Bachelor's,f,sourcing,3,31,3.0,2,0,0,0,61
50183,Finance,region_22,Bachelor's,m,other,2,31,4.0,4,0,0,1,60
35731,Procurement,region_7,Bachelor's,m,sourcing,4,31,3.0,7,0,0,0,69
71253,Sales & Marketing,region_9,Master's & above,m,sourcing,5,31,1.0,7,0,0,0,50
34589,Sales & Marketing,region_7,Bachelor's,m,other,3,31,3.0,4,0,0,1,52
38380,Analytics,region_31,Bachelor's,m,other,2,31,3.0,6,0,0,0,82
15018,Procurement,region_2,Bachelor's,f,other,2,30,1.0,8,0,0,1,67
62557,Procurement,region_24,Bachelor's,f,other,3,30,3.0,2,0,0,0,68
29719,Analytics,region_27,Bachelor's,m,sourcing,2,30,3.0,4,0,0,0,87
17074,Finance,region_13,Bachelor's,m,other,2,31,5.0,6,1,1,1,98
52895,Technology,region_11,Bachelor's,m,other,2,30,3.0,2,0,0,0,74
23812,Analytics,region_22,Bachelor's,f,other,2,31,5.0,2,0,0,0,84
73267,Procurement,region_20,Bachelor's,f,other,2,30,3.0,4,0,0,1,68
68770,Analytics,region_2,Bachelor's,m,other,2,31,5.0,7,0,0,1,82
8289,Sales & Marketing,region_1,Bachelor's,m,other,2,30,5.0,3,0,0,1,51
58097,Analytics,region_32,Bachelor's,m,other,4,31,5.0,3,1,0,1,85
19945,Sales & Marketing,region_16,Bachelor's,m,other,2,31,5.0,3,0,0,0,50
62903,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,30,3.0,2,0,0,0,49
23969,Operations,region_22,Bachelor's,m,other,2,30,,1,0,0,1,54
4864,Operations,region_7,Bachelor's,m,other,5,30,1.0,4,0,0,0,61
54862,Operations,region_2,Bachelor's,m,sourcing,2,30,,1,0,0,0,60
73143,Technology,region_23,Bachelor's,f,sourcing,2,31,3.0,5,0,0,0,84
70131,Technology,region_30,Bachelor's,m,other,3,31,3.0,4,0,0,0,76
2452,Operations,region_15,Bachelor's,m,other,3,30,5.0,3,0,0,1,59
73236,Technology,region_26,Bachelor's,m,other,2,30,4.0,1,0,0,0,81
14160,Procurement,region_27,Bachelor's,m,sourcing,2,31,5.0,10,0,1,1,69
36561,Technology,region_7,Bachelor's,f,sourcing,2,31,3.0,2,0,0,1,83
34370,Technology,region_7,Bachelor's,m,sourcing,2,30,2.0,2,0,0,1,80
34740,Sales & Marketing,region_10,Bachelor's,m,other,6,31,1.0,7,0,0,0,55
42515,Operations,region_26,Bachelor's,f,other,2,31,3.0,4,0,0,0,61
2143,Technology,region_26,Bachelor's,m,other,2,30,5.0,3,0,1,1,89
17223,Technology,region_22,Bachelor's,f,other,2,30,4.0,3,0,0,0,83
30763,Technology,region_4,Bachelor's,f,other,2,31,5.0,1,0,1,0,81
16174,Procurement,region_15,Bachelor's,f,sourcing,2,30,5.0,4,0,0,1,70
42576,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,30,3.0,4,0,1,1,52
47203,Sales & Marketing,region_22,Master's & above,m,other,2,31,1.0,5,0,0,0,51
51525,Sales & Marketing,region_5,Bachelor's,m,other,2,31,3.0,9,0,0,0,52
18642,Procurement,region_26,Bachelor's,m,sourcing,2,31,2.0,8,0,0,0,68
68582,Sales & Marketing,region_32,Bachelor's,f,other,2,31,4.0,2,0,0,0,49
19263,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,3.0,8,0,0,0,48
71955,Analytics,region_1,Master's & above,m,other,2,30,5.0,5,0,0,1,85
15923,Sales & Marketing,region_11,,m,other,2,30,3.0,3,0,0,0,51
22058,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,30,1.0,3,0,0,0,45
40866,Technology,region_8,Bachelor's,m,other,2,31,2.0,4,0,0,0,83
29551,Operations,region_7,Bachelor's,m,other,2,30,3.0,1,0,0,1,64
1092,Analytics,region_22,Master's & above,m,other,2,31,4.0,9,0,0,0,78
50844,Operations,region_7,Bachelor's,m,sourcing,2,30,5.0,5,0,0,1,57
45592,Analytics,region_22,Master's & above,m,sourcing,2,31,,1,0,0,0,90
36962,Technology,region_2,Bachelor's,f,sourcing,2,30,5.0,2,0,1,1,79
24811,Procurement,region_2,Bachelor's,m,sourcing,2,30,3.0,7,0,0,0,68
8079,Technology,region_31,Bachelor's,m,other,2,30,3.0,4,0,0,0,75
53904,Operations,region_4,Bachelor's,m,sourcing,2,31,3.0,5,0,0,1,61
22417,Operations,region_22,Master's & above,f,sourcing,2,31,4.0,1,0,0,0,58
113,Analytics,region_22,Bachelor's,f,other,3,28,5.0,5,0,0,1,83
34996,Sales & Marketing,region_21,Bachelor's,m,other,3,28,,1,0,0,0,48
61622,Technology,region_22,Master's & above,m,other,2,31,1.0,6,0,0,0,75
39250,R&D,region_2,Master's & above,m,sourcing,2,31,3.0,3,0,0,0,83
12686,Analytics,region_15,Bachelor's,f,other,2,28,3.0,4,0,0,0,79
64317,Finance,region_22,Bachelor's,m,sourcing,2,28,,1,0,0,0,57
57080,Procurement,region_7,Bachelor's,m,sourcing,4,28,,1,0,0,0,71
39625,Technology,region_31,Bachelor's,f,other,3,28,3.0,4,0,0,0,81
45740,Analytics,region_32,Bachelor's,m,sourcing,2,28,3.0,3,0,0,0,86
32165,Technology,region_2,Bachelor's,f,sourcing,2,31,4.0,3,0,0,1,81
75296,Analytics,region_22,Bachelor's,f,other,2,28,4.0,3,0,1,1,85
65715,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,31,1.0,7,0,0,0,49
2338,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,28,1.0,2,0,0,0,51
67766,Technology,region_22,Bachelor's,m,sourcing,2,28,4.0,5,0,0,0,80
40511,Analytics,region_29,Bachelor's,m,other,3,31,3.0,3,0,0,0,84
6459,Analytics,region_22,,m,sourcing,2,28,5.0,5,1,1,1,91
69686,Analytics,region_22,Bachelor's,m,sourcing,3,28,5.0,7,0,1,1,84
40662,Sales & Marketing,region_2,Bachelor's,m,other,2,31,1.0,7,0,0,0,49
23185,Sales & Marketing,region_22,Master's & above,m,other,2,28,5.0,2,0,0,0,50
34285,Procurement,region_31,Bachelor's,f,sourcing,2,28,5.0,4,0,0,0,72
76817,Technology,region_22,Bachelor's,m,sourcing,2,28,3.0,2,0,0,0,78
40646,Technology,region_2,Bachelor's,m,other,3,28,,1,0,1,0,81
31590,Technology,region_5,Bachelor's,m,other,3,31,3.0,6,0,0,0,83
75449,Operations,region_26,Bachelor's,m,sourcing,2,28,1.0,2,0,0,0,60
32047,Finance,region_31,Bachelor's,m,other,2,31,1.0,9,0,0,0,62
3944,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,31,5.0,3,0,0,0,53
62031,Procurement,region_27,Bachelor's,m,other,2,28,1.0,2,0,0,0,73
15664,Procurement,region_22,Bachelor's,m,other,2,28,1.0,2,0,0,0,70
7276,Analytics,region_3,Bachelor's,m,sourcing,2,28,4.0,2,0,0,0,88
55843,Sales & Marketing,region_27,Bachelor's,m,other,2,28,3.0,4,0,0,0,51
59848,Procurement,region_24,Bachelor's,m,other,2,31,3.0,4,0,0,0,72
9103,Operations,region_15,Bachelor's,m,sourcing,2,31,3.0,7,0,0,0,62
11991,HR,region_2,Bachelor's,m,other,2,31,3.0,4,0,0,0,52
13021,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,28,4.0,4,0,1,1,47
34847,Sales & Marketing,region_27,,m,other,2,28,,1,0,0,0,51
36499,Finance,region_2,Bachelor's,f,other,2,31,4.0,6,0,0,0,60
55420,Procurement,region_7,Bachelor's,m,other,3,31,4.0,3,0,0,0,75
64657,Sales & Marketing,region_7,,m,other,2,31,1.0,7,0,0,0,53
9116,Sales & Marketing,region_7,Bachelor's,m,other,4,31,3.0,2,0,0,0,48
39737,Operations,region_15,Bachelor's,m,other,2,31,5.0,3,0,0,0,55
26293,R&D,region_22,Master's & above,m,other,4,31,,1,0,0,0,84
29266,Analytics,region_2,Bachelor's,m,other,3,31,4.0,4,1,0,1,79
57387,Technology,region_12,Bachelor's,m,sourcing,4,31,2.0,5,0,0,0,84
29315,Analytics,region_22,Bachelor's,f,other,2,31,5.0,3,0,0,1,83
7333,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,31,3.0,3,0,0,0,50
74963,Procurement,region_2,Master's & above,m,other,2,31,4.0,7,0,0,0,68
16096,R&D,region_11,Bachelor's,m,other,3,31,,1,0,0,0,84
13425,Technology,region_24,Bachelor's,m,other,2,31,1.0,6,0,0,0,75
1372,Procurement,region_26,Bachelor's,m,sourcing,2,31,3.0,5,0,0,0,68
15206,Operations,region_22,Bachelor's,f,other,2,31,3.0,4,0,1,1,55
68642,Analytics,region_26,Bachelor's,m,sourcing,3,31,4.0,4,0,0,0,89
56832,Analytics,region_29,Bachelor's,m,sourcing,3,31,3.0,5,0,0,0,83
78251,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,31,3.0,6,0,0,1,49
18519,Technology,region_22,Bachelor's,m,sourcing,2,31,,1,0,0,0,82
15454,Operations,region_2,Bachelor's,m,other,3,31,3.0,5,0,0,0,57
25113,Sales & Marketing,region_27,Bachelor's,m,other,2,31,3.0,5,0,0,0,46
35461,Analytics,region_28,Master's & above,m,other,2,31,2.0,6,0,0,0,86
65613,Analytics,region_29,Master's & above,m,sourcing,2,31,3.0,2,0,0,1,88
4328,Operations,region_2,Bachelor's,m,sourcing,2,31,5.0,3,0,0,1,62
1080,Procurement,region_22,Bachelor's,m,other,3,31,1.0,2,0,0,0,64
73512,HR,region_7,Master's & above,m,other,2,31,3.0,2,0,1,0,57
62928,Sales & Marketing,region_2,Bachelor's,m,other,3,31,1.0,3,0,0,0,48
57191,Sales & Marketing,region_22,Bachelor's,f,other,2,31,5.0,7,0,0,0,47
13835,Sales & Marketing,region_16,Bachelor's,m,other,2,31,4.0,6,0,0,0,47
11821,Procurement,region_15,Bachelor's,m,other,2,31,5.0,4,0,0,1,66
41703,Finance,region_22,Bachelor's,m,other,3,31,4.0,4,0,0,1,59
71315,Sales & Marketing,region_6,Bachelor's,f,other,3,31,3.0,6,0,0,1,46
13748,Sales & Marketing,region_26,Bachelor's,m,other,2,31,1.0,7,0,0,0,47
35214,Analytics,region_31,Bachelor's,m,sourcing,2,31,4.0,2,0,0,0,87
21705,Technology,region_2,Bachelor's,f,other,2,31,,1,0,0,0,74
53055,Operations,region_15,Bachelor's,m,other,2,31,3.0,2,0,0,0,58
34674,Operations,region_19,Bachelor's,f,sourcing,2,31,4.0,3,0,0,0,60
14499,Sales & Marketing,region_32,Bachelor's,m,other,2,31,3.0,4,0,0,0,53
68738,Procurement,region_23,Bachelor's,f,other,2,31,3.0,3,0,0,0,75
7645,Finance,region_22,Master's & above,f,other,2,31,4.0,4,0,0,0,58
63934,Technology,region_2,Bachelor's,m,sourcing,2,31,3.0,3,0,0,0,76
15166,Sales & Marketing,region_29,Bachelor's,m,sourcing,3,31,1.0,6,0,0,0,53
10176,Procurement,region_14,Bachelor's,m,other,2,31,3.0,4,0,0,0,72
60953,Sales & Marketing,region_7,,m,other,2,31,3.0,4,0,0,0,44
50910,Technology,region_26,Bachelor's,m,other,2,31,3.0,5,0,0,0,80
27693,Technology,region_31,Bachelor's,f,other,2,31,1.0,6,0,0,0,80
23073,Sales & Marketing,region_15,Bachelor's,m,sourcing,3,31,3.0,5,0,0,0,53
47157,Technology,region_2,Bachelor's,f,sourcing,2,31,5.0,6,0,1,1,78
2695,Sales & Marketing,region_23,Bachelor's,m,other,2,31,1.0,4,0,0,0,50
6687,Procurement,region_22,Master's & above,m,sourcing,2,31,5.0,5,0,1,1,70
63742,Sales & Marketing,region_17,Bachelor's,m,other,2,31,,1,0,0,0,43
64134,Operations,region_7,Bachelor's,f,other,3,31,2.0,4,0,0,1,57
72300,Procurement,region_2,Bachelor's,f,other,2,31,1.0,5,0,0,0,70
23680,Analytics,region_24,Bachelor's,m,other,2,31,5.0,4,0,0,0,80
32951,Procurement,region_22,Master's & above,m,sourcing,2,31,3.0,2,0,0,0,63
35391,Analytics,region_7,Bachelor's,m,other,3,31,4.0,4,0,0,1,83
41584,Procurement,region_7,Bachelor's,m,other,3,31,1.0,5,0,0,0,68
62516,Analytics,region_31,Bachelor's,m,sourcing,2,31,2.0,2,0,0,0,83
76697,Analytics,region_15,Master's & above,m,sourcing,2,31,3.0,3,0,0,0,85
73548,Operations,region_15,,m,sourcing,2,31,3.0,9,0,0,1,56
45645,Sales & Marketing,region_28,Bachelor's,f,sourcing,2,31,1.0,3,0,0,0,50
25000,Finance,region_15,Bachelor's,m,other,2,31,3.0,4,0,0,0,58
69021,Operations,region_2,Bachelor's,m,other,2,31,4.0,6,0,1,1,80
29589,Sales & Marketing,region_2,Bachelor's,f,sourcing,3,31,1.0,3,0,0,0,50
9643,Analytics,region_5,Bachelor's,m,other,2,31,5.0,8,0,0,1,87
76990,Technology,region_10,Bachelor's,m,other,2,31,4.0,3,0,0,1,84
20492,Procurement,region_22,Bachelor's,m,sourcing,3,31,1.0,6,0,0,0,71
74746,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,31,3.0,3,0,0,0,49
16165,Procurement,region_2,Bachelor's,m,other,2,31,5.0,3,0,0,1,74
60398,Finance,region_22,Master's & above,m,other,2,31,5.0,7,0,0,1,59
48194,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,31,5.0,6,1,0,0,50
19464,Analytics,region_2,Bachelor's,f,other,2,31,3.0,4,0,0,0,86
3549,Finance,region_4,Bachelor's,f,sourcing,2,31,3.0,5,0,1,0,73
72222,Analytics,region_2,Bachelor's,m,other,2,31,3.0,6,0,0,1,85
54419,Sales & Marketing,region_13,Master's & above,m,sourcing,2,31,5.0,4,0,0,0,50
11900,Technology,region_7,Bachelor's,m,sourcing,2,31,3.0,4,0,0,0,76
24308,Technology,region_6,Bachelor's,m,other,2,31,2.0,4,0,0,0,82
15630,Analytics,region_7,Bachelor's,m,other,2,31,5.0,5,0,0,0,85
29944,Analytics,region_32,Bachelor's,m,other,2,31,3.0,2,0,0,0,87
44854,Technology,region_31,Bachelor's,m,other,2,31,3.0,5,0,0,0,79
71499,Sales & Marketing,region_2,Bachelor's,m,referred,2,31,,1,0,1,0,63
43393,Technology,region_4,Bachelor's,m,other,2,31,3.0,3,0,0,0,80
70319,Procurement,region_21,,m,other,3,31,5.0,5,0,0,1,71
30199,Operations,region_13,Bachelor's,m,sourcing,2,31,3.0,4,0,0,0,58
25440,Operations,region_12,Bachelor's,m,other,2,31,5.0,3,0,0,1,57
69395,Technology,region_2,Bachelor's,f,other,2,31,3.0,5,0,0,0,84
38467,Sales & Marketing,region_22,,m,other,2,31,4.0,5,0,0,1,46
50411,Sales & Marketing,region_22,Master's & above,m,other,2,31,2.0,3,0,0,0,51
20328,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,2.0,5,0,0,0,45
59964,Operations,region_2,Bachelor's,f,other,2,31,5.0,3,0,0,0,59
4676,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,1.0,7,0,0,1,51
46961,Sales & Marketing,region_13,Bachelor's,m,other,3,31,2.0,6,0,0,0,49
51457,Legal,region_21,Bachelor's,m,other,2,31,3.0,4,0,0,0,62
51167,Finance,region_2,Bachelor's,f,sourcing,3,31,3.0,9,0,0,0,61
32928,Operations,region_27,Bachelor's,m,other,2,31,2.0,4,0,0,0,61
35364,Procurement,region_22,Bachelor's,m,sourcing,2,31,3.0,3,0,0,1,71
74528,Analytics,region_7,Bachelor's,m,other,2,31,5.0,5,0,0,1,80
57621,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,31,3.0,8,0,0,0,51
10253,Sales & Marketing,region_22,Master's & above,m,other,5,31,,1,0,0,0,48
28523,Procurement,region_17,Bachelor's,f,other,3,31,3.0,7,0,0,0,70
63320,Procurement,region_12,Bachelor's,f,other,2,31,1.0,6,0,0,0,72
27040,Technology,region_7,Bachelor's,f,other,2,31,4.0,6,0,0,0,76
35928,Analytics,region_22,Bachelor's,m,sourcing,2,31,4.0,6,0,0,0,84
8628,Operations,region_15,Bachelor's,m,sourcing,4,30,5.0,5,0,0,1,58
13714,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,31,1.0,4,0,0,0,55
56020,Procurement,region_13,Bachelor's,m,sourcing,2,31,3.0,2,0,0,0,65
22241,Sales & Marketing,region_7,Bachelor's,m,other,2,31,2.0,8,0,0,0,48
70996,Finance,region_22,Master's & above,m,other,3,31,4.0,3,0,0,0,58
58160,Sales & Marketing,region_26,Bachelor's,m,other,2,30,4.0,5,0,0,1,46
73220,Finance,region_2,Bachelor's,m,sourcing,3,30,3.0,7,0,0,0,57
12702,Sales & Marketing,region_20,Bachelor's,m,other,2,31,3.0,6,0,0,0,46
37181,Operations,region_12,Bachelor's,f,other,2,30,4.0,7,0,0,0,59
49534,Finance,region_26,Bachelor's,m,other,3,30,3.0,3,1,0,0,62
7491,Analytics,region_25,Bachelor's,m,other,3,30,5.0,5,0,1,1,78
2244,Operations,region_16,Bachelor's,m,other,2,30,5.0,3,0,0,1,60
2386,Operations,region_22,Master's & above,f,other,2,31,,1,0,0,1,59
29214,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,3.0,9,0,0,0,51
77104,Sales & Marketing,region_1,Bachelor's,m,other,2,30,1.0,5,0,0,1,48
45141,Sales & Marketing,region_22,Master's & above,m,other,2,30,5.0,2,0,0,0,52
31932,Finance,region_22,Master's & above,m,sourcing,2,31,3.0,5,0,0,0,58
50708,Operations,region_11,Bachelor's,m,other,2,30,3.0,6,0,0,0,59
41080,Sales & Marketing,region_22,,m,sourcing,2,31,4.0,6,0,0,1,49
45318,Sales & Marketing,region_2,Bachelor's,m,other,4,30,4.0,2,0,0,0,53
71610,Technology,region_2,Bachelor's,f,other,2,31,4.0,8,0,1,1,82
76606,Technology,region_6,Bachelor's,f,other,2,30,4.0,3,0,0,0,82
10554,Analytics,region_5,Bachelor's,m,other,2,30,3.0,7,0,0,0,81
24114,Analytics,region_31,,m,sourcing,2,30,1.0,2,0,0,0,83
8608,Procurement,region_22,Bachelor's,m,sourcing,2,30,3.0,6,0,0,0,72
64477,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,30,3.0,5,0,1,1,49
43869,Analytics,region_22,Bachelor's,m,sourcing,2,31,4.0,7,0,0,1,86
18306,Analytics,region_15,Bachelor's,m,sourcing,2,30,5.0,5,0,0,1,87
4904,Technology,region_23,Bachelor's,m,other,4,31,4.0,5,0,1,1,74
58711,Sales & Marketing,region_22,Bachelor's,m,other,2,31,3.0,5,0,0,0,50
9528,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,30,3.0,4,0,0,0,51
6126,Sales & Marketing,region_28,Bachelor's,m,other,2,30,1.0,4,0,0,0,53
36480,Analytics,region_15,Bachelor's,m,sourcing,2,31,3.0,6,0,0,0,81
33786,Technology,region_4,Bachelor's,m,sourcing,3,31,3.0,5,0,0,0,86
38300,Sales & Marketing,region_28,Master's & above,m,sourcing,3,31,1.0,7,0,0,0,50
45154,Sales & Marketing,region_15,Bachelor's,m,other,2,30,5.0,7,0,0,1,52
72543,Technology,region_11,Bachelor's,m,sourcing,2,30,4.0,6,0,0,1,76
24243,Procurement,region_24,Master's & above,f,other,2,31,3.0,2,0,0,0,68
76627,Technology,region_20,Bachelor's,f,other,2,31,3.0,2,0,0,0,81
74612,Operations,region_15,Bachelor's,f,other,2,30,4.0,7,0,0,0,55
17639,Operations,region_2,Bachelor's,f,other,2,31,1.0,7,0,0,0,62
63368,Procurement,region_7,Bachelor's,m,other,2,30,4.0,4,0,0,0,70
23777,R&D,region_22,Bachelor's,m,other,2,30,4.0,4,0,1,1,84
27047,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,3.0,6,0,0,0,52
10610,Technology,region_27,Bachelor's,m,other,2,30,3.0,6,0,1,0,80
31742,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,31,3.0,4,0,0,0,46
19453,Technology,region_2,Bachelor's,m,other,2,31,3.0,3,0,0,1,74
16455,Sales & Marketing,region_15,Bachelor's,m,other,2,31,3.0,2,0,0,0,46
67677,Procurement,region_16,Bachelor's,m,sourcing,6,30,3.0,5,0,0,0,69
7629,Technology,region_27,Bachelor's,m,other,2,31,3.0,4,0,0,0,81
37420,R&D,region_25,Bachelor's,m,sourcing,2,30,5.0,2,0,0,1,86
68812,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,30,1.0,2,0,0,0,44
32291,Sales & Marketing,region_31,Bachelor's,f,sourcing,2,31,1.0,4,0,0,0,51
